genus,p_value,rank_biserial,log2_fold_change,p_adjusted,significant
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Instestinimonas_A,0.078718225971753,0.19920174165457183,-0.8016577278461471,0.9245742100295696,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723,0.5313195607562262,0.0711175616835994,-0.16865600338719577,0.9675572276869043,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__WRMH01,0.7755678334096372,0.03193033381712629,-0.08876540874697474,0.9923878677730211,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium,0.40586761653918835,0.09433962264150941,-0.3940019404222595,0.9631274116315901,False
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena,0.025181090017330196,-0.2314949201741654,1.3071673744129073,0.923680856214202,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Bacillus_D,0.6851608487015014,-0.037373004354136485,1.543351891771207,0.9823494225683177,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__SXYR01,0.8333862877303236,-0.022859216255442627,0.04616162246427646,0.9934511936686962,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Aminipila,0.44701023591744593,0.08345428156748913,-0.6929471221146815,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium,0.5705737545432421,0.06458635703918725,-0.32549738871601414,0.9684073134281785,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__Firm-07,0.6103326819107473,-0.05805515239477499,0.22460345553890848,0.9735426534685343,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-1321;g__Peribacillus,1.0,0.0,-1.5112795640521874,1.0,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__Onthousia,0.6745669282645251,0.04789550072568938,0.6209297057419856,0.9823494225683177,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Marinilabilia,0.1481215070110638,0.16255442670537013,-0.6154479645103437,0.9245742100295696,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-433,0.37685812233767335,0.08272859216255446,-3.851989029382628,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Sunxiuqinia,0.9426302616615112,-0.00834542815674899,0.07957798129154409,0.9999342540345002,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudidiomarina,0.9371525156129376,0.0079825834542816,0.057192868860153304,0.9999342540345002,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Empedobacter,0.45448476517716874,0.07583454281567492,-0.26739541448655496,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum,0.39446906667697657,-0.08998548621190139,-0.1556117885894011,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SZUA-534;g__RUG13583,0.4691144591785208,0.08200290275761979,-0.16145533389437022,0.9636066785401232,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__UBA3789,0.918288597839888,0.011973875181422344,-0.409512416424109,0.9984153263183771,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__JAAYUD01,0.7989681211240648,0.029027576197387495,-0.2901471860485218,0.9923878677730211,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__51-20,0.9370683598515153,-0.00870827285921627,-0.13097871651916695,0.9999342540345002,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Symbiopectobacterium,0.12324495309956593,-0.12227866473149485,1.1184079137417988,0.9245742100295696,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas,0.5497645381339443,-0.06785195936139332,0.16925735796470653,0.9684073134281785,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882,0.004387324852501411,-0.3229317851959361,4.110313530002466,0.923680856214202,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Colwellia,0.035441416598104576,-0.23076923076923084,1.7637375221025462,0.923680856214202,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_I,0.6264209431865819,-0.0500725689404935,0.1893559205918273,0.9735426534685343,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__UBA1752,0.4826177798406529,-0.07982583454281578,0.23518976181070664,0.9655791160136714,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__Faecimorpha,0.20788436947891087,0.14296081277213357,-0.8190191224448289,0.9578570186005568,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina,0.6536634000841273,-0.05116110304789556,0.05433296129621631,0.9823494225683177,False
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Solidesulfovibrio,0.23404166626840706,0.1052249637155298,-1.1584099602365197,0.9631274116315901,False
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Termitinemataceae;g__WQXQ01,0.4021708089588699,-0.08853410740203183,0.25873571809221535,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__G3-4614;g__Caccoplasma,0.47234495016186784,0.0816400580551524,0.11695068538264829,0.9636066785401232,False
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427,0.5511330268249939,0.06785195936139332,-0.5313688916580968,0.9684073134281785,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__RUG11130,0.5084941170870164,-0.06748911465892604,0.020567377590976273,0.9661899893538427,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA1258,0.5444411566574794,-0.06894049346879538,0.4097537664465527,0.9675572276869043,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Polaribacter,0.47482323953892813,-0.08127721335268512,0.09287776491053124,0.9636066785401232,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus,0.19871745610729852,0.14586357039187225,-0.30963844707551663,0.9526263217058536,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faeciplasma,0.6652910266410388,0.04934687953555883,0.05322179571290768,0.9823494225683177,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC114844,0.6813160365311046,-0.046806966618287316,0.015191283204793005,0.9823494225683177,False
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae;g__Silvanigrella,0.7571245346147576,0.03229317851959357,-0.2720062618466855,0.98864602535577,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter_B,0.4021103771665232,-0.08490566037735858,0.27056042314316675,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-841,0.5302288813835458,-0.070754716981132,-0.10874586235312798,0.9675572276869043,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus_A,0.0374488533130156,0.22714078374455737,-1.7359659193298298,0.923680856214202,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RGIG1668,0.3917626192600674,-0.0972423802612481,0.5332186906198625,0.9631274116315901,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__Jeotgalibacillaceae;g__Jeotgalibacillus,0.9788040729303428,-0.002539912917271403,-0.337697792007645,0.9999342540345002,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA1756,0.5655335321897763,-0.06458635703918714,0.1743494800785472,0.9684073134281785,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Neorhizobium,0.6905720793370167,-0.04426705370101591,1.1601916550228821,0.9823494225683177,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter,0.2514183805566451,0.12989840348330917,-0.2607021946335068,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-632,0.17524495691907727,-0.15384615384615374,0.430570468354797,0.9382605408495559,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter_D,0.832697961566885,-0.022496371552975347,1.5926915723215895,0.9934511936686962,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179,0.5035863539945388,0.07583454281567492,-0.6824694227355586,0.9655791160136714,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-127,0.33475805155326344,-0.10957910014513783,2.192151812867873,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Hafnia,0.5433752833894615,0.061683599419448454,0.01088991856293513,0.9675572276869043,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Selenomonas_A,0.5111618300683142,-0.07474600870827275,1.8076291033630365,0.96672689681827,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01,0.41003753834404555,-0.09361393323657485,4.440649659653708,0.9631274116315901,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Planococcus,0.9453265724713292,0.0079825834542816,0.1613109073381688,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Alangreenwoodia,0.1127804378042802,-0.17561683599419453,1.5146937986766214,0.9245742100295696,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__UMGS915,0.335514358743935,-0.10921625544267055,0.40896898412689714,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Fimicola,0.24675480477769418,-0.13062409288824384,0.4258184173746069,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia,0.6012760185256846,-0.05950653120464433,0.23172141430663173,0.9700473199511053,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella,0.3338146766839585,-0.09216255442670529,-1.3842732804850009,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosospira,0.35222774622640196,-0.08127721335268512,0.9752007186019511,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370,0.4175026541761855,0.0921625544267054,-0.3142109819037564,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Caccousia,0.9846593452414676,0.002539912917271403,-1.2597254998768743,0.9999342540345002,False
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas,0.14300402921540306,0.1661828737300436,1.5549076116552834,0.9245742100295696,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Epilithonimonas,0.388525627208411,0.09796806966618288,-3.8105372048746964,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia,1.0,0.0,2.40353721814615,1.0,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__QAMM01,0.23447048006279303,0.13497822931785197,-0.7598232204044556,0.9631274116315901,False
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella,0.7029418925214697,0.04354136429608124,1.2282120738815778,0.984517242781874,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UMGS946,0.08389175938758542,0.19593613933236576,-0.5942852527572743,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510,0.3444780223784427,-0.10740203193033371,0.4908006968800245,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Stappiaceae;g__Stappia,0.853613674307501,0.01596516690856309,-0.20328022746727473,0.9936956658403527,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__RGIG3009,0.8670185847671505,0.018867924528301883,-0.6873693426719522,0.9940416947398667,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna,0.7389209476632154,-0.038098693759071045,-0.02360187535549557,0.9861181920538787,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas,0.3993361699638206,-0.09579100145137875,0.4110352094181664,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__QANA01,0.7286178454719823,-0.039550072568940386,-0.984820366032237,0.9861181920538787,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavihumibacter,0.1149704251372216,-0.17489114658925975,0.44948268913552286,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-303,0.3712786336908803,-0.10159651669085634,0.6027247004226941,0.9631274116315901,False
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_F,0.589443843274257,0.06059506531204639,0.24191093850348463,0.9700473199511053,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2912,0.9563252695824441,0.006531204644412147,-0.2724937587816469,0.9999342540345002,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella,0.5490005228654474,0.06821480406386071,1.7707501075703598,0.9684073134281785,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium,0.8150372203049017,0.026850507982583482,2.569588594147978,0.9923878677730211,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter,0.30969829547089267,-0.11538461538461542,1.5063809023542718,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194,0.4868070300918397,-0.079100145137881,0.9288428341740249,0.9655791160136714,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Avilachnospira,0.5412237901150397,-0.06676342525399126,-0.5529410173875665,0.9675572276869043,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma,0.19214205746987634,-0.14804063860667638,-0.3664697139535123,0.9451858659598089,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardibium,0.9048092463328093,-0.013788098693759077,-2.238015964470615,0.9983915236170603,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium,0.5944826015227285,-0.06023222060957911,0.3092963211133733,0.9700473199511053,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__JAGOJE01,0.3595853270889363,0.10232220609579101,-0.4365293049397625,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__MGBC164599,0.5362380965906436,-0.07039187227866472,-0.42325291502432444,0.9675572276869043,False
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia,0.3347593042184751,-0.10957910014513783,0.22121806045714337,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus,0.15569718531105853,-0.16110304789550067,1.0072199426806456,0.9245742100295696,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5429,0.031815698742027713,0.23367198838896952,-0.6421902150828775,0.923680856214202,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Metaruminococcus,0.31286020630558664,0.10087082728592167,0.12601408491860303,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fimousia,0.8751879600817168,-0.0181422351233671,-0.19356843975758897,0.9940416947398667,False
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptomycetales;f__Catenulisporaceae;g__Catenulispora,0.47043490280704114,-0.05950653120464433,0.7117807885266846,0.9636066785401232,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__UBA1381;f__UBA1381;g__UBA4716,0.561887666037268,0.06603773584905659,-2.2041409045623266,0.9684073134281785,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG11200,0.5198030092573854,-0.06894049346879538,0.06064100645663929,0.9675572276869043,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_AD,0.24282328476217308,0.1313497822931785,-0.4642273679782997,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Ventrousia,0.6788278412164143,0.046444121915820036,0.04074321368071398,0.9823494225683177,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857,0.5770877662481821,-0.0634978229317853,-0.08478056330561738,0.9684073134281785,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UBA11512,0.6143108005961031,-0.05152394775036284,0.2783870002551568,0.9735426534685343,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696,0.13285113440981083,-0.17053701015965173,1.350577996016766,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium,0.30813215891833645,-0.1132075471698113,0.522864893048243,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS172,0.699687776736409,-0.04281567489114657,1.5084714730700655,0.9826965485724093,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Sporofaciens,0.9565543003830523,0.006531204644412147,-0.14185740380692713,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__QANG01,0.5858744169499782,0.062046444121915845,0.15026724507045275,0.9700473199511053,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Paraburkholderia,0.8125498261519724,0.027213352685050762,0.05544264870108835,0.9923878677730211,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Rodentibacter,0.42603197062041087,-0.08635703918722792,-3.735545592718922,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoscilispira,0.8827981326469532,-0.01705370101596526,-0.6909594638016154,0.9944808495789663,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1762,0.6647304098146685,-0.04825834542815666,0.1096043525490362,0.9823494225683177,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Zoogloea,0.24718007521262408,0.12772133526850504,-0.6306924096292135,0.9631274116315901,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Brevibacillales;f__Brevibacillaceae;g__Brevibacillus,0.3994425069622297,-0.09288824383164007,-0.37467657491509454,0.9631274116315901,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter,0.26064919447757884,0.12772133526850504,-0.20923803040480873,0.9631274116315901,False
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Aulosira,0.19261635235553654,0.1396952104499274,-0.696997785575724,0.9451858659598089,False
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Rheinheimera,0.7285482610732692,-0.037735849056603765,0.30502454172285115,0.9861181920538787,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens,0.8450171598226648,-0.022496371552975347,0.3035049035098866,0.9936956658403527,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Saccharofermentanales;f__DTU023;g__UBA4923,0.8455340612699895,-0.018867924528301883,-0.14020225796083527,0.9936956658403527,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1491,0.9361102735865532,-0.009433962264151052,0.155312425845329,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter,0.8903779452215331,0.01596516690856309,-0.08121035835499132,0.9972034241404112,False
d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__Corallococcus,0.7402008770485909,-0.037373004354136485,0.7133920820626056,0.9861181920538787,False
d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__DRI-13;f__UBA5745;g__WRMS01,0.5614836124378485,-0.055515239477503586,-0.2681550983479011,0.9684073134281785,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__Bact-11,0.9055878871182745,0.013788098693759077,-0.25991794310561156,0.9983915236170603,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA7477,0.3157699974595165,-0.11248185776487674,0.9467106315064188,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__JAGZMM01,0.7528844069723085,0.03592162554426703,0.7488050495591118,0.9866715788709012,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium,0.2447213994036177,0.13207547169811318,-0.12860651282453212,0.9631274116315901,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA6987,0.7072174327175506,0.04281567489114657,-0.017858004493140612,0.9850029119984386,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__QALR01,0.3477389268011424,-0.10667634252539915,3.3913119375286236,0.9631274116315901,False
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter,0.7950762753214418,0.027576197387518153,-0.2249677737239617,0.9923878677730211,False
d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Cohnella,0.9692889361200382,0.004716981132075526,0.026941922360334096,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B,0.47390954751224856,-0.08127721335268512,-0.10792066949725197,0.9636066785401232,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger_A,0.961656197138908,0.005805515239477477,-0.973026124500524,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus_A,0.8853219883216669,-0.01669085631349776,2.288262582104787,0.9944808495789663,False
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gramella,0.22569557899798043,0.13497822931785197,0.4415804045185924,0.9631274116315901,False
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D,0.004343639599909638,-0.3232946298984034,0.8139257313162984,0.923680856214202,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A,0.04729579191080511,-0.22496371552975325,0.9139325449370875,0.9245742100295696,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-552;g__Protoclostridium,0.27040990853562674,0.12191582002902757,-4.548745499570676,0.9631274116315901,False
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfomicrobiaceae;g__Desulfomicrobium,0.9596375881414916,-0.005079825834542806,-0.5546869700296936,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hornefia,0.9718206518592508,0.004354136429608135,-0.09342083870723329,0.9999342540345002,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilimaliae,0.18994831674859003,0.14876632801161105,-0.5345930678874178,0.9451858659598089,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1242;g__HGM11372,0.8348707377110738,0.021770682148040676,0.12614993644989825,0.9934511936686962,False
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__UBA10281,0.5370141340416659,-0.06966618287372994,1.2148190847414342,0.9675572276869043,False
